Event id;Event start date;Event stop date;Venue name;Event name;Venue address;Venue city;Venue state;Postal code;Latitude;Longitude;Cancelled
E0-001-084964733-7;2016-09-10 00:00:00;2016-09-11 00:00:00;Memorial Art Gallery;M&T Bank Clothesline Festival;500 University Avenue;Rochester;NY;14607;43.1572154;-77.5862868;
E0-001-055471293-5;2016-09-10 00:00:00;2016-09-11 00:00:00;Rochester Riverside Convention Center;Rochester Fall Home Show;123 East Main St.;Rochester;NY;;43.1557570;-77.6091680;
E0-001-090667940-6;2016-09-09 23:59:00;;Carrier Dome;Louisville Cardinals at Syracuse Orange;900 Irving Avenue;Syracuse;NY;13244;43.0376168;-76.1381422;
E0-001-092717755-0;2016-09-09 21:00:00;;Nietzche's;The Shuffling Madness;248 Allen St;Buffalo;NY;14201;42.8992190;-78.8793660;
E0-001-092801587-7;2016-09-09 20:00:00;;Foxwoods Resort Casino;Steve Lemme & Kevin Heffernan Live;350 Trolley Line Boulevard;Ledyard;CT;06339;41.47456670220241;-71.95928919203493;
E0-001-092820979-5;2016-09-09 20:00:00;;The Bowery Ballroom;Khruangbin;6 Delancey Street;New York;NY;10002;40.7203640;-73.9935420;
E0-001-093047326-9;2016-09-09 20:00:00;2016-09-09 23:30:00;Highline Ballroom;Almost Queen: A Tribute to Queen;431 W Sixteenth Street;New York;NY;10011;40.743009035190596;-74.00586620370484;
E0-001-093073674-2;2016-09-09 20:00:00;;Harvard Museum of Natural History;Paul Galbraith, Classical Guitar;26 Oxford Street;Cambridge;MA;02138;42.3789356;-71.1152268;
E0-001-091987675-3;2016-09-09 20:00:00;;NYCB Theatre at Westbury;Celtic Thunder;960 Brush Hollow Road;Westbury;NY;11590;40.7733768;-73.5585732;
E0-001-092006680-2;2016-09-09 20:00:00;;Cape Cod Melody Tent;Jeff Dunham;21 West Main Street;Hyannis;MA;;41.6472298;-70.2985277;
E0-001-092048064-0;2016-09-09 20:00:00;;Barclays Center;Toruk: The First Flight;620 Atlantic Ave;Brooklyn;NY;11217;40.68316701574241;-73.9752088423279;
E0-001-092540481-2;2016-09-09 19:30:00;;Wilbur Theatre;Sinbad;246 Tremont Street;Boston;MA;02116;42.3507536;-71.0647817;
E0-001-090388423-8;2016-09-09 19:05:00;;Yankee Stadium;New York Yankees vs. Tampa Bay Rays;One East 161st Street;Bronx;NY;10456;40.8291892;-73.9264926;
E0-001-092128012-6;2016-09-09 19:00:00;;Terminal 5;The Specials;610 West 56th Street;New York;NY;10019;40.7697080;-73.9927620;
E0-001-093254221-7;2016-09-09 19:00:00;;Iron Horse Music Hall;Lori McKenna;20 Center Street;Northampton;MA;01060;42.3191220;-72.6316430;
E0-001-089783336-0;2016-09-09 18:00:00;;Vassar College;Volleyball (W) VC Invitational;124 Raymond Ave;Poughkeepsie;NY;12604-0002;41.6860392;-73.8949169;
E0-001-092712077-4;2016-09-09 17:30:00;;Fenway Park;Jason Aldean with Kid Rock;4 Yawkey Way;Boston;MA;02215-3409;42.346351;-71.09762;
E0-001-092802700-3@2016090916;2016-09-09 16:00:00;;Hampton Beach Casino Ballroom;27th Annual Hampton Beach Seafood Festival;169 OCEAN BOULEVARD;Hampton;NH;03842;42.9097209;-70.8109439;
E0-001-092924345-9;2016-09-09 13:01:00;;Yankee Stadium;PARKING PASSES ONLY Rays at Yankees;One East 161st Street;Bronx;NY;10456;40.8291892;-73.9264926;
E0-001-090803217-7;2016-09-09 13:00:00;;Carrier Dome;Louisville Cardinals at Syracuse Orange Football;900 Irving Avenue;Syracuse;NY;13244;43.0376168;-76.1381422;
E0-001-089606742-9;2016-09-09 00:00:00;;Yankee Stadium;Yankee Stadium Tours;One East 161st Street;Bronx;NY;10456;40.8291892;-73.9264926;
E0-001-093095725-7;2016-09-08 21:30:00;;Great Scott;Khruangbin;1222 Commonwealth Ave;Allston;MA;02134;42.3501156;-71.1306673;
E0-001-092689884-1;2016-09-08 20:00:00;;Knitting Factory;Metalachi;361 Metropolitan Avenue;Brooklyn;NY;11211;40.7140955;-73.9559650;
E0-001-092560940-8@2016090820;2016-09-08 20:00:00;;Blue Note;REBIRTH BRASS BAND;131 W Third Street;New York;NY;10012;40.7309012;-74.0006340;
E0-001-092174189-4;2016-09-08 20:00:00;;Wilbur Theatre;An Evening With Little Feat;246 Tremont Street;Boston;MA;02116;42.3507536;-71.0647817;
E0-001-091129410-2;2016-09-08 20:00:00;;Higher Ground;Leon Bridges - Lianne La Havas;1214 Williston Rd;South Burlington;VT;05403;44.4688870;-73.1756400;
E0-001-091084569-9@2016090819;2016-09-08 19:30:00;;Caroline's on Broadway;Tom Segura;1626 Broadway;New York;NY;10036;40.7612126;-73.9841636;
E0-001-092036904-6;2016-09-08 19:30:00;;Barclays Center;Toruk: The First Flight;620 Atlantic Ave;Brooklyn;NY;11217;40.68316701574241;-73.9752088423279;
E0-001-090388417-7;2016-09-08 19:05:00;;Yankee Stadium;New York Yankees vs. Tampa Bay Rays;One East 161st Street;Bronx;NY;10456;40.8291892;-73.9264926;
E0-001-092481907-1;2016-09-08 19:00:00;;House of Blues - Boston;Echo & the Bunnymen;15 Lansdowne Street;Boston;MA;02215;42.3471841;-71.0957036;
E0-001-092647663-0;2016-09-08 19:00:00;;The Gramercy Theatre (The Blender Theatre);Mac Sabbath;127 East 23rd Street;New York;NY;10010;40.7399;-73.984911;
E0-001-091057784-0;2016-09-08 19:00:00;;AS220;Chuck Williams;115 Empire Street;Providence;RI;02903;41.8218160;-71.4159500;
E0-001-090314745-6;2016-09-08 18:30:00;;Saratoga Performing Arts Center;Heart with Cheap Trick;108 Avenue of The Pines;Saratoga Springs;NY;12866;43.0553703;-73.8055707;
E0-001-093076966-1;2016-09-08 16:00:00;;Great Scott;Khruangbin;1222 Commonwealth Ave;Allston;MA;02134;42.3501156;-71.1306673;
E0-001-092924337-0;2016-09-08 13:01:00;;Yankee Stadium;PARKING PASSES ONLY Rays at Yankees;One East 161st Street;Bronx;NY;10456;40.8291892;-73.9264926;
E0-001-087870830-0;2016-09-08 11:00:00;;Rochester Institute of Technology;RIT United Way Golf Tournament;1 Lomb Memorial Drive;Rochester;NY;14623;43.090931;-77.674541;
E0-001-089606741-0;2016-09-08 00:00:00;;Yankee Stadium;Yankee Stadium Tours;One East 161st Street;Bronx;NY;10456;40.8291892;-73.9264926;
E0-001-092983142-1;2016-09-08 00:00:00;;Saratoga Performing Arts Center;Heart with Joan Jett and the Blackhearts;108 Avenue of The Pines;Saratoga Springs;NY;12866;43.0553703;-73.8055707;
E0-001-092690257-9;2016-09-07 20:00:00;;Highline Ballroom;Metalachi;431 W Sixteenth Street;New York;NY;10011;40.743009035190596;-74.00586620370484;
E0-001-093259964-0;2016-09-07 20:00:00;;University of Rochester;Faculty Artist Series - Bin Huang, violin;240 Wallis Hall;Rochester;NY;14627;43.1285832;-77.6253852;
E0-001-092539340-0;2016-09-07 19:30:00;;Webster Bank Arena (formerly Arena at Harbor Yard);Kiss - Freedom To Rock Tour;600 Main Street;Bridgeport;CT;06604;41.1828225;-73.1810042;
E0-001-088863206-0@2016090719;2016-09-07 19:30:00;;Barclays Center;Cirque Du Soleil Toruk;620 Atlantic Ave;Brooklyn;NY;11217;40.68316701574241;-73.9752088423279;
E0-001-090388412-2;2016-09-07 19:05:00;;Yankee Stadium;New York Yankees vs. Toronto Blue Jays;One East 161st Street;Bronx;NY;10456;40.8291892;-73.9264926;
E0-001-089783328-1;2016-09-07 19:00:00;;Vassar College;Field Hockey (W) vs. Kean University;124 Raymond Ave;Poughkeepsie;NY;12604-0002;41.6860392;-73.8949169;
E0-001-092052313-0;2016-09-07 18:30:00;;Bryant Park;September Ping Pong Tournament;40th Street at Sixth Avenue;New York;NY;10036;40.7535540;-73.9850430;
E0-001-089459952-6;2016-09-07 16:00:00;;Vassar College;Soccer (W) vs. Western Connecticut State University;124 Raymond Ave;Poughkeepsie;NY;12604-0002;41.6860392;-73.8949169;
E0-001-092924330-7;2016-09-07 13:01:00;;Yankee Stadium;PARKING PASSES ONLY Blue Jays at Yankees;One East 161st Street;Bronx;NY;10456;40.8291892;-73.9264926;
E0-001-089606740-1;2016-09-07 00:00:00;;Yankee Stadium;Yankee Stadium Tours;One East 161st Street;Bronx;NY;10456;40.8291892;-73.9264926;
E0-001-093148681-7;2016-09-06 20:00:00;;Webster Hall;Lianne La Havas;125 East Eleventh Street;New York;NY;10003;40.7317679;-73.9892102;
E0-001-093244989-5@2016090620;2016-09-06 20:00:00;;Blue Note;MCCOY TYNER QUARTET;131 W Third Street;New York;NY;10012;40.7309012;-74.0006340;
E0-001-092109421-9@2016090619;2016-09-06 19:30:00;;B.B. King Blues Club and Grill;B.B. KING BLUES CLUB ALL-STARS feat. HARLEM BLUES PROJECT;237 W 42nd Street;New York;NY;10036;40.7566714;-73.9884173;
E0-001-090388403-4;2016-09-06 19:05:00;;Yankee Stadium;New York Yankees vs. Toronto Blue Jays;One East 161st Street;Bronx;NY;10456;40.8291892;-73.9264926;
E0-001-093298536-0;2016-09-06 19:00:00;;The Gramercy Theatre (The Blender Theatre);Marduk;127 East 23rd Street;New York;NY;10010;40.7399;-73.984911;
E0-001-090381801-3;2016-09-06 16:00:00;;Vassar College;Soccer (M) vs. Manhattanville College;124 Raymond Ave;Poughkeepsie;NY;12604-0002;41.6860392;-73.8949169;
E0-001-092924322-8;2016-09-06 13:01:00;;Yankee Stadium;PARKING PASSES ONLY Blue Jays at Yankees;One East 161st Street;Bronx;NY;10456;40.8291892;-73.9264926;
E0-001-093065405-9;2016-09-06 10:00:00;;Bryant Park;Bryant Park Yoga with Alan and Sarah Finger;40th Street at Sixth Avenue;New York;NY;10036;40.7535540;-73.9850430;
E0-001-091120211-0;2016-09-06 10:00:00;;MIT Massachusetts Institute of Technology;The Great Stride: MIT Moves to Cambridge;77 Massachusetts Avenue;Cambridge;MA;02139;42.359089;-71.093412;
E0-001-090216710-7@2016090608;2016-09-06 08:00:00;;Cornell University;FSMA Preventive Controls Qualified Individual Training;410 Thurston Ave;Ithaca;NY;14850;42.4569699;-76.4708897;
E0-001-089606738-6;2016-09-06 00:00:00;;Yankee Stadium;Yankee Stadium Tours;One East 161st Street;Bronx;NY;10456;40.8291892;-73.9264926;
E0-001-087469291-3;2016-09-05 19:30:00;;MIT Massachusetts Institute of Technology;Monday Night Football with 10 wings for $2 (Thirsty Ear Pub);77 Massachusetts Avenue;Cambridge;MA;02139;42.359089;-71.093412;
E0-001-087469315-2;2016-09-05 18:00:00;;MIT Massachusetts Institute of Technology;MIT Aikido Club;77 Massachusetts Avenue;Cambridge;MA;02139;42.359089;-71.093412;
E0-001-092728952-7;2016-09-05 18:00:00;;The Charles Hotel;Berklee Summer in the CityEster Wiesnerova;1 Bennett Street;Cambridge;MA;02138;42.3722580;-71.1226670;
E0-001-092193683-6;2016-09-05 15:00:00;;Bryant Park;Mah Jongg Marathon;40th Street at Sixth Avenue;New York;NY;10036;40.7535540;-73.9850430;
E0-001-090388392-9;2016-09-05 13:05:00;;Yankee Stadium;New York Yankees vs. Toronto Blue Jays;One East 161st Street;Bronx;NY;10456;40.8291892;-73.9264926;
E0-001-092924316-7;2016-09-05 13:01:00;;Yankee Stadium;PARKING PASSES ONLY Blue Jays at Yankees;One East 161st Street;Bronx;NY;10456;40.8291892;-73.9264926;
E0-001-092730877-0@2016090512;2016-09-05 12:30:00;;Bryant Park;Todd Robbins - Ragtime and Classic Tin Pan Alley;40th Street at Sixth Avenue;New York;NY;10036;40.7535540;-73.9850430;
E0-001-092982494-4;2016-09-05 10:00:00;;Brooklyn Museum;Da Set United Mas Camp 2016 Presentation .. ColorZ;200 Eastern Parkway;Brooklyn;NY;11238;40.6711510;-73.9634766;
E0-001-092547743-8;2016-09-05 09:00:00;;Boston University;Fresh Fest;One Silber Way;Boston;MA;02215;42.3497046;-71.0999554;
E0-001-087489391-0;2016-09-05 00:00:00;2016-05-22 00:00:00;The Metropolitan Museum of Art;Asian Art at 100: A History in Photographs;1000 Fifth Avenue;New York;NY;10028;40.7792134;-73.9634699;
E0-001-089606736-8;2016-09-05 00:00:00;;Yankee Stadium;Yankee Stadium Tours;One East 161st Street;Bronx;NY;10456;40.8291892;-73.9264926;
E0-001-087705463-7;2016-09-05 00:00:00;;MIT Massachusetts Institute of Technology;Labor Day;77 Massachusetts Avenue;Cambridge;MA;02139;42.359089;-71.093412;
E0-001-091743450-8;2016-09-04 20:00:00;;Hammerstein Ballroom;Perfume;311 West 34th Street;New York;NY;10001;40.7526640;-73.9943090;
E0-001-093224087-8;2016-09-04 20:00:00;;Citi Performing Arts Center Wang Theatre;Steven Tyler...Out on a Limb;270 Tremont Street;Boston;MA;02116;42.3505119;-71.0649715;
E0-001-092628935-3;2016-09-04 20:00:00;;Borgata Hotel Casino & Spa;Seal;One Borgata Way;Atlantic City;NJ;08401;39.3783892;-74.4353557;
E0-001-093127534-5;2016-09-04 19:30:00;;Citi Performing Arts Center Wang Theatre;Steven Tyler;270 Tremont Street;Boston;MA;02116;42.3505119;-71.0649715;
E0-001-092540409-8;2016-09-04 19:30:00;;Cross Insurance Arena (Formerly Cumberland County Civic Center);KISS;One Civic Center Square;Portland;ME;04101;43.65524317725389;-70.2596310021301;
E0-001-093020130-7;2016-09-04 18:30:00;;Saratoga Performing Arts Center;Blink 182, A Day To Remember & All Time Low;108 Avenue of The Pines;Saratoga Springs;NY;12866;43.0553703;-73.8055707;
E0-001-092463307-3;2016-09-04 17:00:00;;Blue Ocean Music Hall;Reggae Sunday at Surfside: Giant Panda Guerilla Dub Squad;4 Ocean Front North;Salisbury;MA;01952;42.8433880;-70.8161240;
E0-001-091746976-2;2016-09-04 14:00:00;;Coca Cola Field;The Heavenly Chillbillies;275 Washington Street;Buffalo;NY;14203;42.8807304;-78.8747807;
E0-001-091523136-9@2016090413;2016-09-04 13:30:00;;B.B. King Blues Club and Grill;HARLEM GOSPEL CHOIR - SUNDAY GOSPEL BRUNCH - ALL YOU CAN EAT BUFFET;237 W 42nd Street;New York;NY;10036;40.7566714;-73.9884173;
E0-001-092638914-9;2016-09-04 12:00:00;;Mohegan Sun Resort and Casino;New England Food Truck Fest;1 Mohegan Sun Boulevard;Uncasville;CT;06382;41.4915974;-72.0914563;
E0-001-091120188-3;2016-09-04 10:00:00;;MIT Massachusetts Institute of Technology;The Great Stride: MIT Moves to Cambridge;77 Massachusetts Avenue;Cambridge;MA;02139;42.359089;-71.093412;
E0-001-093155680-6;2016-09-04 00:00:00;2016-09-04 00:00:00;Webster Theatre;Take A Look At Him Now Tour 2016: And Finally Phil Collins;39-41 Webster Street;Hartford;CT;06114;41.7444989;-72.6829099;
E0-001-089606734-0;2016-09-04 00:00:00;;Yankee Stadium;Yankee Stadium Tours;One East 161st Street;Bronx;NY;10456;40.8291892;-73.9264926;
E0-001-092481942-4;2016-09-03 21:30:00;;B.B. King Blues Club and Grill;MOTOWN SOUL REVUE - The Music of THE TEMPTATIONS, MARVIN GAYE, FOUR TOPS, JACKSON 5, STEVIE WONDER & Classic Motor City Soul Performed by THE FELLAS - 9:30PM SHOW;237 W 42nd Street;New York;NY;10036;40.7566714;-73.9884173;
E0-001-092463294-0;2016-09-03 21:30:00;;B.B. King Blues Club and Grill;MOTOWN SOUL REVUE - Classic Motor City Soul Performed By The Fellas;237 W 42nd Street;New York;NY;10036;40.7566714;-73.9884173;
E0-001-092883166-4;2016-09-03 21:30:00;;B.B. King Blues Club and Grill;The Fellas Live!;237 W 42nd Street;New York;NY;10036;40.7566714;-73.9884173;
E0-001-091743448-3;2016-09-03 20:00:00;;Hammerstein Ballroom;Perfume;311 West 34th Street;New York;NY;10001;40.7526640;-73.9943090;
E0-001-093217345-1;2016-09-03 20:00:00;;The Mohawk Place;Orius;47 East Mohawk Street;Buffalo;NY;;42.8868204;-78.8721049;
E0-001-092540408-9;2016-09-03 20:00:00;;DCU Center (FKA Worcester Centrum);KISS;50 Foster Street;Worcester;MA;01608;42.2660513;-71.7985725;
E0-001-092241886-9;2016-09-03 20:00:00;;Saratoga Performing Arts Center;Castle Creek;108 Avenue of The Pines;Saratoga Springs;NY;12866;43.0553703;-73.8055707;
E0-001-091163119-0;2016-09-03 20:00:00;;Borgata Hotel Casino & Spa;Jeff Dunham;One Borgata Way;Atlantic City;NJ;08401;39.3783892;-74.4353557;
E0-001-091400824-1;2016-09-03 20:00:00;;Cape Cod Melody Tent;An Evening With Chicago;21 West Main Street;Hyannis;MA;;41.6472298;-70.2985277;
E0-001-091215132-7;2016-09-03 20:00:00;;Cape Cod Melody Tent;Chicago - The Band;21 West Main Street;Hyannis;MA;;41.6472298;-70.2985277;
E0-001-092481927-5;2016-09-03 19:30:00;;B.B. King Blues Club and Grill;MOTOWN SOUL REVUE - The Music of THE TEMPTATIONS, MARVIN GAYE, FOUR TOPS, JACKSON 5, STEVIE WONDER & Classic Motor City Soul Performed by THE FELLAS - 7:30PM SHOW;237 W 42nd Street;New York;NY;10036;40.7566714;-73.9884173;
E0-001-092463279-1;2016-09-03 19:30:00;;B.B. King Blues Club and Grill;MOTOWN SOUL REVUE - Classic Motor City Soul Performed By The Fellas;237 W 42nd Street;New York;NY;10036;40.7566714;-73.9884173;
E0-001-092883165-5;2016-09-03 19:30:00;;B.B. King Blues Club and Grill;The Fellas Live!;237 W 42nd Street;New York;NY;10036;40.7566714;-73.9884173;
E0-001-090239524-1;2016-09-03 19:30:00;;Gillette Stadium;Colorado Rapids at New England Revolution;1 Patriot Place;Foxboro;MA;02035;42.0935165;-71.2615157;
E0-001-091411108-6;2016-09-03 19:00:00;;Saratoga Performing Arts Center;Zac Brown Band;108 Avenue of The Pines;Saratoga Springs;NY;12866;43.0553703;-73.8055707;
E0-001-093240586-4;2016-09-03 17:00:00;;Carrier Dome;VVS vs Notre-Dame Kick-Off Classic Football Game;900 Irving Avenue;Syracuse;NY;13244;43.0376168;-76.1381422;
E0-001-091163118-1;2016-09-03 16:00:00;;Borgata Hotel Casino & Spa;Jeff Dunham;One Borgata Way;Atlantic City;NJ;08401;39.3783892;-74.4353557;
E0-001-092559972-1;2016-09-03 14:30:00;;University of Rochester;All School Convocation;240 Wallis Hall;Rochester;NY;14627;43.1285832;-77.6253852;
E0-001-091746832-9;2016-09-03 14:00:00;;Coca Cola Field;The Heavenly Chillbillies;275 Washington Street;Buffalo;NY;14203;42.8807304;-78.8747807;
E0-001-089783329-0;2016-09-03 13:00:00;;Vassar College;Field Hockey (W) Betty Richey Consolation Game;124 Raymond Ave;Poughkeepsie;NY;12604-0002;41.6860392;-73.8949169;
E0-001-092638912-1;2016-09-03 12:00:00;;Mohegan Sun Resort and Casino;New England Food Truck Fest;1 Mohegan Sun Boulevard;Uncasville;CT;06382;41.4915974;-72.0914563;
E0-001-089783325-4;2016-09-03 10:30:00;;Vassar College;Cross Country (M/W) Ron Stontisch Invitational;124 Raymond Ave;Poughkeepsie;NY;12604-0002;41.6860392;-73.8949169;
E0-001-091120167-0;2016-09-03 10:00:00;;MIT Massachusetts Institute of Technology;The Great Stride: MIT Moves to Cambridge;77 Massachusetts Avenue;Cambridge;MA;02139;42.359089;-71.093412;
E0-001-090739775-8;2016-09-03 00:00:00;2016-09-04 00:00:00;Coca Cola Field;National Buffalo Chicken Wing Festival;275 Washington Street;Buffalo;NY;14203;42.8807304;-78.8747807;
E0-001-089606733-1;2016-09-03 00:00:00;;Yankee Stadium;Yankee Stadium Tours;One East 161st Street;Bronx;NY;10456;40.8291892;-73.9264926;
E0-001-090912016-9;2016-09-02 23:59:00;;PNC Bank Arts Center;Rascal Flatts & Kelsea Ballerini;Exit 116, Garden State Pkwy;Holmdel;NJ;;39.9829850;-74.2134896;
E0-001-093186735-9;2016-09-02 20:00:00;;Xfinity Theatre (formerly Comcast);Blink 182 with A Day to Remember;61 Savitt Way;Hartford;CT;06120;41.7801718;-72.6693191;
E0-001-093020129-1;2016-09-02 20:00:00;;Xfinity Theatre (formerly Comcast);Blink 182, A Day To Remember & All Time Low;61 Savitt Way;Hartford;CT;06120;41.7801718;-72.6693191;
E0-001-092959563-5;2016-09-02 20:00:00;;B.B. King Blues Club and Grill;The Music of FRANKIE VALLI & THE FOUR SEASONS w/ THE JERSEY FOUR;237 W 42nd Street;New York;NY;10036;40.7566714;-73.9884173;
E0-001-090294258-0;2016-09-02 20:00:00;;Twin River Casino;Bret Michaels;100 Twin River Road;Lincoln;RI;02865;41.8879620;-71.4484540;
E0-001-091935332-2;2016-09-02 20:00:00;;Blue Ocean Music Hall;Three Dog Night;4 Ocean Front North;Salisbury;MA;01952;42.8433880;-70.8161240;
E0-001-091794714-5;2016-09-02 20:00:00;;Borgata Hotel Casino & Spa;Gabriel Iglesias;One Borgata Way;Atlantic City;NJ;08401;39.3783892;-74.4353557;
E0-001-089513653-7;2016-09-02 19:05:00;;Frontier Field;Lehigh Valley IronPigs at Rochester Red Wings;1 Morrie Silver Way;Rochester;NY;14608;43.1579510;-77.6200500;
E0-001-091451234-6;2016-09-02 19:00:00;;Mohegan Sun Resort and Casino;Connecticut Sun vs. Phoenix Mercury;1 Mohegan Sun Boulevard;Uncasville;CT;06382;41.4915974;-72.0914563;
E0-001-090141039-4;2016-09-02 19:00:00;;Carrier Dome;Colgate Raiders at Syracuse Orange;900 Irving Avenue;Syracuse;NY;13244;43.0376168;-76.1381422;
E0-001-089783331-5;2016-09-02 18:30:00;;Vassar College;FH (W) Betty Richey Tournament: Vassar College vs. SUNY Geneseo;124 Raymond Ave;Poughkeepsie;NY;12604-0002;41.6860392;-73.8949169;
E0-001-087303572-2;2016-09-02 18:00:00;;MIT Massachusetts Institute of Technology;MIT Aikido Club ( A Japanese Martial Art);77 Massachusetts Avenue;Cambridge;MA;02139;42.359089;-71.093412;
E0-001-092059057-6;2016-09-02 17:00:00;;Vassar College;International Host Program;124 Raymond Ave;Poughkeepsie;NY;12604-0002;41.6860392;-73.8949169;
